NAME	DESCRIPTION	ctrl_1	ctrl_2	ctrl_3	exp_1	exp_2	exp_3
ENSMUSG00000055945		1.94567558177101	4.13440096034839	3.27024227291524	1.9547926021626	4.17760900442277	6.96115662054883
ENSMUSG00000058159		4.86418895442752	0	2.45268170468643	7.8191704086504	2.78507266961518	5.22086746541162
ENSMUSG00000062327		0	1.0336002400871	1.63512113645762	0	6.96268167403794	4.35072288784302
ENSMUSG00000023868		376.48822507269	392.768091233097	333.564711837355	332.314742367642	380.162419402472	341.096674406893
ENSMUSG00000084390		0	0	0.81756056822881	1.9547926021626	2.78507266961518	0.870144577568604
ENSMUSG00000099104		2.91851337265651	1.0336002400871	0	0	0	1.74028915513721
ENSMUSG00000023873		34.0493226809927	22.7392052819162	16.3512113645762	19.547926021626	11.1402906784607	13.9223132410977
ENSMUSG00000117205		0	2.0672004801742	0.81756056822881	0	0	0
ENSMUSG00000097049		4.86418895442752	2.0672004801742	4.08780284114405	0	0	1.74028915513721
ENSMUSG00000117026		0	0	0.81756056822881	2.9321889032439	0	0.870144577568604
ENSMUSG00000097958		24.3209447721376	16.5376038413936	30.249741024466	28.3444927313577	44.5611627138428	26.1043373270581
ENSMUSG00000117015		0	1.0336002400871	0	4.8869815054065	0	0.870144577568604
ENSMUSG00000046173		3.89135116354202	8.26880192069679	3.27024227291524	3.9095852043252	0	2.61043373270581
ENSMUSG00000117341		1.94567558177101	0	0	0	0	0
ENSMUSG00000117264		0.972837790885505	1.0336002400871	2.45268170468643	0	1.39253633480759	0.870144577568604
ENSMUSG00000117290		2.91851337265651	3.1008007202613	8.1756056822881	17.5931334194634	6.96268167403794	6.96115662054883
ENSMUSG00000117110		1.94567558177101	6.20160144052259	4.08780284114405	0	2.78507266961518	4.35072288784302
ENSMUSG00000117227		0	0	1.63512113645762	0	0	0
ENSMUSG00000062078		19733.0417503216	21154.6961138626	19905.9647152351	16099.6718714112	14563.1449894178	14109.3943252749
ENSMUSG00000099384		4.86418895442752	3.1008007202613	4.90536340937286	5.8643778064878	6.96268167403794	3.48057831027442
ENSMUSG00000037196		113.822021533604	84.7552196871421	95.6545864827708	123.151933936244	104.440225110569	127.041108325016
ENSMUSG00000089633		3.89135116354202	5.16800120043549	4.90536340937286	6.8417741075691	6.96268167403794	0.870144577568604
ENSMUSG00000089941		3.89135116354202	7.23520168060969	8.1756056822881	1.9547926021626	4.17760900442277	4.35072288784302
ENSMUSG00000089907		0.972837790885505	1.0336002400871	0	2.9321889032439	0	0
ENSMUSG00000023826		175.110802359391	231.52645377951	208.477944898347	132.925896947057	128.113342802298	117.469517971762
ENSMUSG00000100402		0.972837790885505	1.0336002400871	1.63512113645762	2.9321889032439	1.39253633480759	0.870144577568604
ENSMUSG00000103324		3.89135116354202	5.16800120043549	4.90536340937286	0.977396301081301	0	0
ENSMUSG00000104527		0.972837790885505	3.1008007202613	1.63512113645762	3.9095852043252	11.1402906784607	3.48057831027442
ENSMUSG00000104466		0.972837790885505	1.0336002400871	0.81756056822881	0.977396301081301	0	0
ENSMUSG00000023827		265.584716911743	242.896056420468	272.247669220194	334.269534969805	334.208720353821	366.330867156382
ENSMUSG00000063911		0	0	0	0.977396301081301	0	0.870144577568604
ENSMUSG00000014426		2441.82285512262	2687.36062422646	2478.84364286975	2673.17888345736	2981.42029282305	2637.40821461044
ENSMUSG00000117325		1.94567558177101	0	0.81756056822881	0	0	1.74028915513721
ENSMUSG00000097350		148.844182005482	126.099229290626	111.188237279118	77.2143077854227	82.1596437536477	101.806915575527
ENSMUSG00000117337		0.972837790885505	0	0.81756056822881	1.9547926021626	0	1.74028915513721
ENSMUSG00000117197		6.80986453619853	10.336002400871	4.90536340937286	6.8417741075691	1.39253633480759	0.870144577568604
ENSMUSG00000059481		8.75554011796954	2.0672004801742	8.99316625051691	11.7287556129756	5.57014533923036	20.8834698616465
ENSMUSG00000023828		1.94567558177101	2.0672004801742	1.63512113645762	2.9321889032439	0	9.57159035325465
ENSMUSG00000117314		4.86418895442752	3.1008007202613	2.45268170468643	2.9321889032439	2.78507266961518	4.35072288784302
ENSMUSG00000040966		3.89135116354202	6.20160144052259	4.08780284114405	9.77396301081301	8.35521800884553	9.57159035325465
ENSMUSG00000023829		3.89135116354202	1.0336002400871	2.45268170468643	5.8643778064878	2.78507266961518	6.09101204298023
ENSMUSG00000023830		11058.2471689955	12024.9051931733	12144.0446804707	12299.5550528071	12027.3363237331	11528.5455082064
ENSMUSG00000078247		250.99215004846	301.811270105433	297.592046835287	258.032623485463	265.974439948249	252.341927494895
ENSMUSG00000089525		6.80986453619853	7.23520168060969	5.72292397760167	14.6609445162195	19.4955086873062	10.4417349308232
ENSMUSG00000117030		0.972837790885505	4.13440096034839	1.63512113645762	4.8869815054065	1.39253633480759	4.35072288784302
ENSMUSG00000117061		1.94567558177101	2.0672004801742	0.81756056822881	0	0	1.74028915513721
ENSMUSG00000089769		54.4789162895883	47.5456110440065	52.3238763666439	54.7341928605528	48.7387717182656	41.766939723293
ENSMUSG00000089817		88.5282389705809	72.3520168060969	76.0331328452794	57.6663817637967	104.440225110569	60.0399758522337
ENSMUSG00000068037		33.0764848901072	36.1760084030484	39.2429072749829	25.4123038281138	34.8134083701897	22.6237590167837
ENSMUSG00000059408		34.0493226809927	16.5376038413936	22.0741353421779	12.7061519140569	8.35521800884553	12.1820240859605
